Location_Regex,name,cbscode,amsterdamcode,n_both,n_total,Normalized_Mentions
(?:[^a-zA-Z]|\b)zal(k|k.?e?n?.?veecaten)(?:[^a-zA-Z]|\b),Zalk en Veecaten,1232,10633,2,6,0.3333333333333333
(?:[^a-zA-Z]|\b)zandvoort(?:[^a-zA-Z]|\b),Zaltbommel,297,10557,5,17,0.29411764705882354
(?:[^a-zA-Z]|\b)zeeland(?:[^a-zA-Z]|\b),Zandvoort,473,10910,69,203,0.3399014778325123
(?:[^a-zA-Z]|\b)zeelst(?:[^a-zA-Z]|\b),Zeeland,877,10759,0,1,0.0
(?:[^a-zA-Z]|\b)zegveld(?:[^a-zA-Z]|\b),Zeelst,1233,10096,11,26,0.4230769230769231
(?:[^a-zA-Z]|\b)zegveld(?:[^a-zA-Z]|\b),Zegveld,354,10949,11,26,0.4230769230769231
(?:[^a-zA-Z]|\b)zegwaart(?:[^a-zA-Z]|\b),Zegwaart,1234,10185,0,0,0.0
(?:[^a-zA-Z]|\b)zeist(?:[^a-zA-Z]|\b),Zeist,355,10324,8,59,0.13559322033898305
(?:[^a-zA-Z]|\b)zelhem(?:[^a-zA-Z]|\b),Zelhem,298,11159,0,0,0.0
(?:[^a-zA-Z]|\b)zesgehuchten(?:[^a-zA-Z]|\b),Zesgehuchten,1235,10329,0,0,0.0
(?:[^a-zA-Z]|\b)zevenaar(?:[^a-zA-Z]|\b),Zevenaar,299,10938,4,45,0.08888888888888889
(?:[^a-zA-Z]|\b)zevenbergen(?:[^a-zA-Z]|\b),Zevenbergen,878,10046,12,55,0.21818181818181817
(?:[^a-zA-Z]|\b)zevenhoven(?:[^a-zA-Z]|\b),Zevenhoven,635,11317,0,19,0.0
(?:[^a-zA-Z]|\b)zevenhui(z|s)en(?:[^a-zA-Z]|\b),Zevenhuizen,636,11377,9,34,0.2647058823529412
(?:[^a-zA-Z]|\b)zierikzee(?:[^a-zA-Z]|\b),Zierikzee,732,10843,9,158,0.056962025316455694
(?:[^a-zA-Z]|\b)Z(ij|y)pe(?:[^a-zA-Z]|\b),Zijpe,476,10004,4,38,0.10526315789473684
(?:[^a-zA-Z]|\b)zoelen(?:[^a-zA-Z]|\b),Zoelen,300,10897,0,10,0.0
(?:[^a-zA-Z]|\b)zoetermeer(?:[^a-zA-Z]|\b),Zoetermeer,637,10766,0,16,0.0
(?:[^a-zA-Z]|\b)zoeterwoude(?:[^a-zA-Z]|\b),Zoeterwoude,638,11074,7,24,0.2916666666666667
(?:[^a-zA-Z]|\b)zonnemaire(?:[^a-zA-Z]|\b),Zonnemaire,1236,10040,1,7,0.14285714285714285
(?:[^a-zA-Z]|\b)zoutelande(?:[^a-zA-Z]|\b),Zoutelande,1237,10779,1,3,0.3333333333333333
(?:[^a-zA-Z]|\b)zuid.?.?en.?noord.?Schermer(?:[^a-zA-Z]|\b),Zuid- en Noord-Schermer,474,11311,1,2,0.5
(?:[^a-zA-Z]|\b)zuid.?be(ij|y)erland(?:[^a-zA-Z]|\b),Zuid-Beijerland,639,10917,4,15,0.26666666666666666
(?:[^a-zA-Z]|\b)zuidbroek(?:[^a-zA-Z]|\b),Zuidbroek (Gr.),1240,11282,3,12,0.25
(?:[^a-zA-Z]|\b)zuidd?orpe?(?:[^a-zA-Z]|\b),Zuiddorpe,734,11087,2,2,1.0
(?:[^a-zA-Z]|\b)zuidhorn(?:[^a-zA-Z]|\b),Zuidhorn,56,10021,0,0,0.0
(?:[^a-zA-Z]|\b)zuidland(?:[^a-zA-Z]|\b),Zuidland,640,10316,0,17,0.0
(?:[^a-zA-Z]|\b)zuid.?laren(?:[^a-zA-Z]|\b),Zuidlaren,136,10002,0,9,0.0
(?:[^a-zA-Z]|\b)zuid.?scharwoude(?:[^a-zA-Z]|\b),Zuid-Scharwoude,1238,10159,2,10,0.2
(?:[^a-zA-Z]|\b)zuid.?waddin(x|ks)veen(?:[^a-zA-Z]|\b),Zuid-Waddinxveen,1239,10081,0,15,0.0
(?:[^a-zA-Z]|\b)zuidwolde(?:[^a-zA-Z]|\b),Zuidwolde,137,10262,3,5,0.6
(?:[^a-zA-Z]|\b)zuidzande(?:[^a-zA-Z]|\b),Zuidzande,735,10437,1,1,1.0
(?:[^a-zA-Z]|\b)zuilen(?:[^a-zA-Z]|\b),Zuilen,1242,10059,5,53,0.09433962264150944
(?:[^a-zA-Z]|\b)zuilichem(?:[^a-zA-Z]|\b),Zuilichem,1243,11036,2,5,0.4
(?:[^a-zA-Z]|\b)zundert(?:[^a-zA-Z]|\b),Zundert,879,11192,5,20,0.25
(?:[^a-zA-Z]|\b)zutphen(?:[^a-zA-Z]|\b),Zutphen,301,10254,106,323,0.3281733746130031
(?:[^a-zA-Z]|\b)zwaag(?:[^a-zA-Z]|\b),Zwaag,475,10218,2,9,0.2222222222222222
(?:[^a-zA-Z]|\b)zwammerdam(?:[^a-zA-Z]|\b),Zwammerdam,1244,10675,6,27,0.2222222222222222
(?:[^a-zA-Z]|\b)zwartewaal(?:[^a-zA-Z]|\b),Zwartewaal,641,10703,1,12,0.08333333333333333
(?:[^a-zA-Z]|\b)zwartsluis(?:[^a-zA-Z]|\b),Zwartsluis,192,10303,20,85,0.23529411764705882
(?:[^a-zA-Z]|\b)zweeloo(?:[^a-zA-Z]|\b),Zweeloo,138,10872,0,2,0.0
(?:[^a-zA-Z]|\b)zwijndrecht(?:[^a-zA-Z]|\b),Zwijndrecht,642,10468,3,40,0.075
(?:[^a-zA-Z]|\b)zwolle(?:[^a-zA-Z]|\b),Zwolle,193,10093,151,587,0.2572402044293015
(?:[^a-zA-Z]|\b)zwollerkerspel(?:[^a-zA-Z]|\b),Zwollerkerspel,1245,10654,3,22,0.13636363636363635
