Location_Regex,name,cbscode,amsterdamcode,n_both,n_total,Normalized_Mentions
(?:[^a-zA-Z]|\b)oisterw(ij|y)k(?:[^a-zA-Z]|\b),Oisterwijk,824,10103,2,19,0.10526315789473684
(?:[^a-zA-Z]|\b)oldebroek(?:[^a-zA-Z]|\b),Oldebroek,269,11106,0,24,0.0
(?:[^a-zA-Z]|\b)oldehove(?:[^a-zA-Z]|\b),Oldehove,35,10298,0,4,0.0
(?:[^a-zA-Z]|\b)oldekerk(?:[^a-zA-Z]|\b),Oldekerk,36,11332,0,0,0.0
(?:[^a-zA-Z]|\b)oldemarkt(?:[^a-zA-Z]|\b),Oldemarkt,172,10858,0,43,0.0
(?:[^a-zA-Z]|\b)oldenzaal(?:[^a-zA-Z]|\b),Oldenzaal,173,11100,0,82,0.0
(?:[^a-zA-Z]|\b)olst(?:[^a-zA-Z]|\b),Olst,174,10409,0,49,0.0
(?:[^a-zA-Z]|\b)onstwedde(?:[^a-zA-Z]|\b),Onstwedde,1250,10610,0,22,0.0
(?:[^a-zA-Z]|\b)ooltgensplaat(?:[^a-zA-Z]|\b),Ooltgensplaat,1133,11163,0,20,0.0
(?:[^a-zA-Z]|\b)barendrecht(?:[^a-zA-Z]|\b),Oost- en West-Barendrecht,1134,10943,0,8,0.0
(?:[^a-zA-Z]|\b)oost.?.?en.?west.?.?souburg(?:[^a-zA-Z]|\b),Oost- en West-Souburg,1135,11396,0,2,0.0
(?:[^a-zA-Z]|\b)middelbeers(?:[^a-zA-Z]|\b),"Oost-, West- en Middelbeers",825,10220,0,5,0.0
(?:[^a-zA-Z]|\b)oostburg(?:[^a-zA-Z]|\b),Oostburg,692,10782,0,15,0.0
(?:[^a-zA-Z]|\b)oostdongeradeel(?:[^a-zA-Z]|\b),Oostdongeradeel,84,11102,0,12,0.0
(?:[^a-zA-Z]|\b)oosterhesselen(?:[^a-zA-Z]|\b),Oosterhesselen,123,10490,0,19,0.0
(?:[^a-zA-Z]|\b)oosterhout(?:[^a-zA-Z]|\b),Oosterhout,826,11280,0,107,0.0
(?:[^a-zA-Z]|\b)oosterland(?:[^a-zA-Z]|\b),Oosterland,1136,11237,0,2,0.0
(?:[^a-zA-Z]|\b)oosthuizen(?:[^a-zA-Z]|\b),Oosthuizen,430,11121,0,4,0.0
(?:[^a-zA-Z]|\b)oostkapelle(?:[^a-zA-Z]|\b),Oostkapelle,1137,10720,0,2,0.0
(?:[^a-zA-Z]|\b)ooststellingwerf(?:[^a-zA-Z]|\b),Ooststellingwerf,85,10836,0,28,0.0
(?:[^a-zA-Z]|\b)oostvoorne(?:[^a-zA-Z]|\b),Oostvoorne,581,10009,0,6,0.0
(?:[^a-zA-Z]|\b)oostzaan(?:[^a-zA-Z]|\b),Oostzaan,431,11303,0,5,0.0
(?:[^a-zA-Z]|\b)ootmarsum(?:[^a-zA-Z]|\b),Ootmarsum,176,11079,0,9,0.0
(?:[^a-zA-Z]|\b)ophemert(?:[^a-zA-Z]|\b),Ophemert,270,10829,0,6,0.0
(?:[^a-zA-Z]|\b)oplo(o?|o?.?.?(sint|st.?).?anthonis.?e?n?.?ledeacker)(?:[^a-zA-Z]|\b),"Oploo, Sint Anthonis en Ledeacker",827,11415,0,3,0.0
(?:[^a-zA-Z]|\b)opmeer(?:[^a-zA-Z]|\b),Opmeer,432,10609,0,1,0.0
(?:[^a-zA-Z]|\b)opperdoes(?:[^a-zA-Z]|\b),Opperdoes,433,10523,0,5,0.0
(?:[^a-zA-Z]|\b)opsterland(?:[^a-zA-Z]|\b),Opsterland,86,10005,0,15,0.0
(?:[^a-zA-Z]|\b)oss(?:[^a-zA-Z]|\b),Oss,828,10834,0,65,0.0
(?:[^a-zA-Z]|\b)ossendrecht(?:[^a-zA-Z]|\b),Ossendrecht,829,10929,0,5,0.0
(?:[^a-zA-Z]|\b)ossenisse(?:[^a-zA-Z]|\b),Ossenisse,1138,10841,0,1,0.0
(?:[^a-zA-Z]|\b)oterleek(?:[^a-zA-Z]|\b),Oterleek,434,10133,0,3,0.0
(?:[^a-zA-Z]|\b)ottersum(?:[^a-zA-Z]|\b),Ottersum,955,10862,0,1,0.0
(?:[^a-zA-Z]|\b)ottoland(?:[^a-zA-Z]|\b),Ottoland,582,10097,0,5,0.0
(?:[^a-zA-Z]|\b)oud.?en.?nieuw.?gastel(?:[^a-zA-Z]|\b),Oud en Nieuw Gastel,831,11363,0,3,0.0
(?:[^a-zA-Z]|\b)alblas(?:[^a-zA-Z]|\b),Oud-Alblas,583,10826,0,1,0.0
(?:[^a-zA-Z]|\b)oud.?be(ij|y)erland(?:[^a-zA-Z]|\b),Oud-Beijerland,584,11301,0,22,0.0
(?:[^a-zA-Z]|\b)ouddorp(?:[^a-zA-Z]|\b),Ouddorp,1142,11126,0,9,0.0
(?:[^a-zA-Z]|\b)oude.?niedorp(?:[^a-zA-Z]|\b),Oude Pekela,38,10848,0,4,0.0
(?:[^a-zA-Z]|\b)oudelande(?:[^a-zA-Z]|\b),Oudelande,695,11139,0,3,0.0
(?:[^a-zA-Z]|\b)oudenbosch(?:[^a-zA-Z]|\b),Oudenbosch,830,10397,0,45,0.0
(?:[^a-zA-Z]|\b)oudend(ij|y)k(?:[^a-zA-Z]|\b),Oudendijk,435,11090,0,11,0.0
(?:[^a-zA-Z]|\b)oudenhoorn(?:[^a-zA-Z]|\b),Oudenhoorn,586,10380,0,1,0.0
(?:[^a-zA-Z]|\b)oude.?niedorp(?:[^a-zA-Z]|\b),Oude-Niedorp,436,10896,0,4,0.0
(?:[^a-zA-Z]|\b)oudenr(ij|y)n(?:[^a-zA-Z]|\b),Oudenrijn,1144,10114,0,1,0.0
(?:[^a-zA-Z]|\b)ouder.?amstel(?:[^a-zA-Z]|\b),Ouder-Amstel,437,10998,0,1,0.0
(?:[^a-zA-Z]|\b)ouderkerk.?(a.?d|aan.?den?).?(ij|y)ssel(?:[^a-zA-Z]|\b),Ouderkerk aan den IJssel,587,10095,0,7,0.0
(?:[^a-zA-Z]|\b)oude.?tonge(?:[^a-zA-Z]|\b),Oude-Tonge,1143,10714,0,17,0.0
(?:[^a-zA-Z]|\b)oudewater(?:[^a-zA-Z]|\b),Oudewater,589,10188,0,28,0.0
(?:[^a-zA-Z]|\b)oudheusden(?:[^a-zA-Z]|\b),Oudheusden,1145,10812,0,3,0.0
(?:[^a-zA-Z]|\b)oudkarspel(?:[^a-zA-Z]|\b),Oudkarspel,1146,11051,0,2,0.0
(?:[^a-zA-Z]|\b)oudorp(?:[^a-zA-Z]|\b),Oudorp,438,10363,0,2,0.0
(?:[^a-zA-Z]|\b)oudshoorn(?:[^a-zA-Z]|\b),Oudshoorn,1147,11011,0,25,0.0
(?:[^a-zA-Z]|\b)oud.?valkenburg(?:[^a-zA-Z]|\b),Oud-Valkenburg,1140,10868,0,1,0.0
(?:[^a-zA-Z]|\b)oud.?vossemeer(?:[^a-zA-Z]|\b),Oud-Vossemeer,696,10134,0,2,0.0
(?:[^a-zA-Z]|\b)oud.?vroenhoven(?:[^a-zA-Z]|\b),Oud-Vroenhoven,1141,11348,0,3,0.0
(?:[^a-zA-Z]|\b)ouwerkerk(?:[^a-zA-Z]|\b),Ouwerkerk,1148,10968,0,6,0.0
(?:[^a-zA-Z]|\b)overasselt(?:[^a-zA-Z]|\b),Overasselt,271,10952,0,3,0.0
(?:[^a-zA-Z]|\b)overschie(?:[^a-zA-Z]|\b),Overschie,1149,10683,0,13,0.0
(?:[^a-zA-Z]|\b)overslag(?:[^a-zA-Z]|\b),Overslag,697,10730,0,0,0.0
(?:[^a-zA-Z]|\b)ovezande(?:[^a-zA-Z]|\b),Ovezande,698,11422,0,5,0.0
(?:[^a-zA-Z]|\b)pannerden(?:[^a-zA-Z]|\b),Pannerden,272,10518,0,22,0.0
(?:[^a-zA-Z]|\b)papekop(?:[^a-zA-Z]|\b),Papekop,1151,11244,0,1,0.0
(?:[^a-zA-Z]|\b)papendrecht(?:[^a-zA-Z]|\b),Papendrecht,590,10427,0,3,0.0
(?:[^a-zA-Z]|\b)peize(?:[^a-zA-Z]|\b),Peize,124,10501,2,18,0.1111111111111111
(?:[^a-zA-Z]|\b)pernis(?:[^a-zA-Z]|\b),Pernis,1152,11245,1,5,0.2
(?:[^a-zA-Z]|\b)petten(?:[^a-zA-Z]|\b),Petten,1153,11057,0,38,0.0
(?:[^a-zA-Z]|\b)peursum(?:[^a-zA-Z]|\b),Peursum,1154,10391,0,0,0.0
(?:[^a-zA-Z]|\b)philippine(?:[^a-zA-Z]|\b),Philippine,699,10486,0,4,0.0
(?:[^a-zA-Z]|\b)piershil(?:[^a-zA-Z]|\b),Piershil,591,10179,0,1,0.0
(?:[^a-zA-Z]|\b)p(ij|y)nacker(?:[^a-zA-Z]|\b),Pijnacker,594,10031,0,27,0.0
(?:[^a-zA-Z]|\b)poedero(ij|y)en(?:[^a-zA-Z]|\b),Poederoijen,1155,10135,0,0,0.0
(?:[^a-zA-Z]|\b)polsbroek(?:[^a-zA-Z]|\b),Polsbroek,338,10993,0,7,0.0
(?:[^a-zA-Z]|\b)poortugaal(?:[^a-zA-Z]|\b),Poortugaal,592,11395,0,2,0.0
(?:[^a-zA-Z]|\b)poortvliet(?:[^a-zA-Z]|\b),Poortvliet,700,11181,0,10,0.0
(?:[^a-zA-Z]|\b)posterholt(?:[^a-zA-Z]|\b),Posterholt,956,10456,0,10,0.0
(?:[^a-zA-Z]|\b)princenhage(?:[^a-zA-Z]|\b),Princenhage,1156,10762,0,9,0.0
(?:[^a-zA-Z]|\b)purmerend(?:[^a-zA-Z]|\b),Purmerend,439,11066,0,48,0.0
(?:[^a-zA-Z]|\b)putte(?:[^a-zA-Z]|\b),Putte,833,10099,0,182,0.0
(?:[^a-zA-Z]|\b)putten(?:[^a-zA-Z]|\b),Putten,273,11109,0,94,0.0
(?:[^a-zA-Z]|\b)puttershoek(?:[^a-zA-Z]|\b),Puttershoek,593,10222,0,12,0.0
(?:[^a-zA-Z]|\b)raalte(?:[^a-zA-Z]|\b),Raalte,177,10279,0,54,0.0
(?:[^a-zA-Z]|\b)raamsdonk(?:[^a-zA-Z]|\b),Raamsdonk,834,11391,0,20,0.0
(?:[^a-zA-Z]|\b)ransdorp(?:[^a-zA-Z]|\b),Ransdorp,1157,10789,0,1,0.0
(?:[^a-zA-Z]|\b)rauwerderhem(?:[^a-zA-Z]|\b),Rauwerderhem,87,10330,0,5,0.0
(?:[^a-zA-Z]|\b)ravenstein(?:[^a-zA-Z]|\b),Ravenstein,835,10805,0,37,0.0
(?:[^a-zA-Z]|\b)reek(?:[^a-zA-Z]|\b),Reek,1158,10671,0,12,0.0
(?:[^a-zA-Z]|\b)reeuw(ij|y)k(?:[^a-zA-Z]|\b),Reeuwijk,595,10485,0,2,0.0
(?:[^a-zA-Z]|\b)renesse(?:[^a-zA-Z]|\b),Renesse,1159,10412,0,6,0.0
(?:[^a-zA-Z]|\b)renkum(?:[^a-zA-Z]|\b),Renkum,274,11325,0,43,0.0
(?:[^a-zA-Z]|\b)renswoude(?:[^a-zA-Z]|\b),Renswoude,339,10269,0,8,0.0
(?:[^a-zA-Z]|\b)retranchement(?:[^a-zA-Z]|\b),Retranchement,701,10400,0,1,0.0
(?:[^a-zA-Z]|\b)reusel(?:[^a-zA-Z]|\b),Reusel,836,10162,0,5,0.0
(?:[^a-zA-Z]|\b)rheden(?:[^a-zA-Z]|\b),Rheden,275,11355,0,30,0.0
(?:[^a-zA-Z]|\b)rhenen(?:[^a-zA-Z]|\b),Rhenen,340,10309,0,45,0.0
(?:[^a-zA-Z]|\b)rhoon(?:[^a-zA-Z]|\b),Rhoon,596,10903,0,2,0.0
(?:[^a-zA-Z]|\b)ridderkerk(?:[^a-zA-Z]|\b),Ridderkerk,597,10646,0,22,0.0
(?:[^a-zA-Z]|\b)riethoven(?:[^a-zA-Z]|\b),Riethoven,837,10455,0,0,0.0
(?:[^a-zA-Z]|\b)rietveld(?:[^a-zA-Z]|\b),Rietveld,1160,10828,0,5,0.0
(?:[^a-zA-Z]|\b)r(ij|y)ckholt(?:[^a-zA-Z]|\b),Rijckholt,1165,10824,0,4,0.0
(?:[^a-zA-Z]|\b)r(ij|y)nsaterwoude(?:[^a-zA-Z]|\b),Rijnsaterwoude,601,11129,0,2,0.0
(?:[^a-zA-Z]|\b)rh?(ij|y)nsburg(?:[^a-zA-Z]|\b),Rijnsburg,602,11118,0,3,0.0
(?:[^a-zA-Z]|\b)r(ij|y)sbergen(?:[^a-zA-Z]|\b),Rijsbergen,841,10866,0,3,0.0
(?:[^a-zA-Z]|\b)r(ij|y)senburg(?:[^a-zA-Z]|\b),Rijsenburg,1166,10613,0,1,0.0
(?:[^a-zA-Z]|\b)r(ij|y)ssen(?:[^a-zA-Z]|\b),Rijssen,178,10358,0,15,0.0
(?:[^a-zA-Z]|\b)r(ij|y)sw(ij|y)k(?:[^a-zA-Z]|\b),Rijswijk (NB.),842,11016,0,74,0.0
(?:[^a-zA-Z]|\b)r(ij|y)sw(ij|y)k(?:[^a-zA-Z]|\b),Rijswijk (ZH.),603,11133,0,74,0.0
(?:[^a-zA-Z]|\b)rilland(?:[^a-zA-Z]|\b),Rilland,1161,10479,0,3,0.0
(?:[^a-zA-Z]|\b)rimburg(?:[^a-zA-Z]|\b),Rimburg,1162,10020,0,1,0.0
(?:[^a-zA-Z]|\b)ritthem(?:[^a-zA-Z]|\b),Ritthem,1163,10652,0,1,0.0
(?:[^a-zA-Z]|\b)rockanje(?:[^a-zA-Z]|\b),Rockanje,598,10464,0,4,0.0
(?:[^a-zA-Z]|\b)roden(?:[^a-zA-Z]|\b),Roden,125,10699,0,19,0.0
(?:[^a-zA-Z]|\b)roermond(?:[^a-zA-Z]|\b),Roermond,957,11313,0,211,0.0
(?:[^a-zA-Z]|\b)roggel(?:[^a-zA-Z]|\b),Roggel,958,10505,0,5,0.0
(?:[^a-zA-Z]|\b)rolde(?:[^a-zA-Z]|\b),Rolde,126,10470,0,35,0.0
(?:[^a-zA-Z]|\b)roo(s|z)endaal.?en.?nispen(?:[^a-zA-Z]|\b),Roosendaal en Nispen,838,10407,0,0,0.0
(?:[^a-zA-Z]|\b)roosteren(?:[^a-zA-Z]|\b),Roosteren,959,10954,0,2,0.0
(?:[^a-zA-Z]|\b)rosmalen(?:[^a-zA-Z]|\b),Rosmalen,839,10970,0,13,0.0
(?:[^a-zA-Z]|\b)rossum(?:[^a-zA-Z]|\b),Rossum,276,10860,0,24,0.0
(?:[^a-zA-Z]|\b)rott.?rdam|rott\.(?:[^a-zA-Z]|\b),Rotterdam,599,10345,10,1631,0.0061312078479460455
(?:[^a-zA-Z]|\b)ro0?(s|z)enburgh?(?:[^a-zA-Z]|\b),Rozenburg,600,11314,0,30,0.0
(?:[^a-zA-Z]|\b)roo?(s|z)enda(a|e)l(?:[^a-zA-Z]|\b),Rozendaal,277,10684,0,177,0.0
(?:[^a-zA-Z]|\b)rucphen(?:[^a-zA-Z]|\b),Rucphen,840,11152,0,12,0.0
(?:[^a-zA-Z]|\b)ruinen(?:[^a-zA-Z]|\b),Ruinen,127,10629,0,23,0.0
(?:[^a-zA-Z]|\b)ruinerwold(?:[^a-zA-Z]|\b),Ruinerwold,128,10944,0,26,0.0
(?:[^a-zA-Z]|\b)ruurlo(?:[^a-zA-Z]|\b),Ruurlo,278,10879,0,13,0.0
(?:[^a-zA-Z]|\b)ruwiel(?:[^a-zA-Z]|\b),Ruwiel,1164,10526,0,2,0.0
(?:[^a-zA-Z]|\b)sambeek(?:[^a-zA-Z]|\b),Sambeek,1167,10339,0,5,0.0
(?:[^a-zA-Z]|\b)sappemeer(?:[^a-zA-Z]|\b),Sappemeer,1168,10080,0,45,0.0
(?:[^a-zA-Z]|\b)sas.?van.?gent(?:[^a-zA-Z]|\b),Sas van Gent,704,11405,0,15,0.0
(?:[^a-zA-Z]|\b)sassenheim(?:[^a-zA-Z]|\b),Sassenheim,604,10612,0,9,0.0
(?:[^a-zA-Z]|\b)schaesbergh?(?:[^a-zA-Z]|\b),Schaesberg,960,11335,0,3,0.0
(?:[^a-zA-Z]|\b)schagen(?:[^a-zA-Z]|\b),Schagen,441,10511,0,36,0.0
(?:[^a-zA-Z]|\b)scha(ij|y)k(?:[^a-zA-Z]|\b),Schaijk,843,10276,0,7,0.0
(?:[^a-zA-Z]|\b)schalkw(ij|y)k(?:[^a-zA-Z]|\b),Schalkwijk,1169,10378,0,20,0.0
(?:[^a-zA-Z]|\b)scheemda(?:[^a-zA-Z]|\b),Scheemda,39,10711,0,20,0.0
(?:[^a-zA-Z]|\b)schellinkhout(?:[^a-zA-Z]|\b),Schellinkhout,442,10772,0,0,0.0
(?:[^a-zA-Z]|\b)schelluinen(?:[^a-zA-Z]|\b),Schelluinen,605,11399,0,0,0.0
(?:[^a-zA-Z]|\b)schermerhorn(?:[^a-zA-Z]|\b),Schermerhorn,443,10308,0,2,0.0
(?:[^a-zA-Z]|\b)scherpenisse(?:[^a-zA-Z]|\b),Scherpenisse,705,10375,0,13,0.0
(?:[^a-zA-Z]|\b)scherpenzeel(?:[^a-zA-Z]|\b),Scherpenzeel,279,11146,0,21,0.0
(?:[^a-zA-Z]|\b)schiebroek(?:[^a-zA-Z]|\b),Schiebroek,1170,11306,0,1,0.0
(?:[^a-zA-Z]|\b)schieda(m|ams.?)(?:[^a-zA-Z]|\b),Schiedam,606,11260,1,422,0.002369668246445498
(?:[^a-zA-Z]|\b)schiermonnikoog(?:[^a-zA-Z]|\b),Schiermonnikoog,88,10355,0,12,0.0
(?:[^a-zA-Z]|\b)sch(ij|y)ndel(?:[^a-zA-Z]|\b),Schijndel,844,11178,0,43,0.0
(?:[^a-zA-Z]|\b)schimmert(?:[^a-zA-Z]|\b),Schimmert,961,11076,0,3,0.0
(?:[^a-zA-Z]|\b)schin.?op.?geulle(?:[^a-zA-Z]|\b),Schin op Geul,1171,10780,0,5,0.0
(?:[^a-zA-Z]|\b)schinnen(?:[^a-zA-Z]|\b),Schinnen,962,10132,0,6,0.0
(?:[^a-zA-Z]|\b)schinveld(?:[^a-zA-Z]|\b),Schinveld,963,10492,0,15,0.0
(?:[^a-zA-Z]|\b)schipluiden(?:[^a-zA-Z]|\b),Schipluiden,607,10130,0,24,0.0
(?:[^a-zA-Z]|\b)schoond(ij|y)ke(?:[^a-zA-Z]|\b),Schoondijke,706,10189,0,1,0.0
(?:[^a-zA-Z]|\b)schoonhoven(?:[^a-zA-Z]|\b),Schoonhoven,608,10980,0,53,0.0
(?:[^a-zA-Z]|\b)schoonrewoerd(?:[^a-zA-Z]|\b),Schoonrewoerd,609,10214,0,0,0.0
(?:[^a-zA-Z]|\b)schoorl(?:[^a-zA-Z]|\b),Schoorl,444,10627,0,7,0.0
(?:[^a-zA-Z]|\b)schore(?:[^a-zA-Z]|\b),Schore,1172,10544,0,7,0.0
(?:[^a-zA-Z]|\b)schoten(?:[^a-zA-Z]|\b),Schoten,1173,10382,0,72,0.0
(?:[^a-zA-Z]|\b)schoterland(?:[^a-zA-Z]|\b),Schoterland,1174,10680,0,16,0.0
(?:[^a-zA-Z]|\b)serooskerke(?:[^a-zA-Z]|\b),Serooskerke (Schouwen-Duivenland),1175,11014,0,5,0.0
(?:[^a-zA-Z]|\b)serooskerke(?:[^a-zA-Z]|\b),Serooskerke (Walcheren),1176,11256,0,5,0.0
(?:[^a-zA-Z]|\b)sevenum(?:[^a-zA-Z]|\b),Sevenum,964,10045,0,15,0.0
(?:[^a-zA-Z]|\b)s.?graveland(?:[^a-zA-Z]|\b),'s-Graveland,390,10534,0,7,0.0
(?:[^a-zA-Z]|\b)s.?gravendeel(?:[^a-zA-Z]|\b),'s-Gravendeel,517,10052,0,8,0.0
(?:[^a-zA-Z]|\b)graven.?hage|haag.*|s.?hage|grave\.(?:[^a-zA-Z]|\b),'s-Gravenhage,518,11434,57,1148,0.04965156794425087
(?:[^a-zA-Z]|\b)s.?graven?moer(?:[^a-zA-Z]|\b),'s-Gravenmoer,787,10469,0,7,0.0
(?:[^a-zA-Z]|\b)s.?graven?polder(?:[^a-zA-Z]|\b),'s-Gravenpolder,666,11059,0,5,0.0
(?:[^a-zA-Z]|\b)s.?grave(s|z)ande(?:[^a-zA-Z]|\b),'s-Gravenzande,519,10640,0,68,0.0
(?:[^a-zA-Z]|\b)s.?heer.?abtskerke(?:[^a-zA-Z]|\b),'s-Heer-Abtskerke,669,10337,0,2,0.0
(?:[^a-zA-Z]|\b)s.?heer.?arendskerke(?:[^a-zA-Z]|\b),'s-Heer-Arendskerke,670,10875,0,2,0.0
(?:[^a-zA-Z]|\b)s.?heerenhoek(?:[^a-zA-Z]|\b),'s-Heerenhoek,671,10721,0,13,0.0
(?:[^a-zA-Z]|\b)hert.?ogenbosch|(s|den).?bosch(?:[^a-zA-Z]|\b),'s-Hertogenbosch,796,10054,0,737,0.0
(?:[^a-zA-Z]|\b)s(ij|y)bekarspel(?:[^a-zA-Z]|\b),Sijbekarspel,447,11167,0,1,0.0
(?:[^a-zA-Z]|\b)simpelveld(?:[^a-zA-Z]|\b),Simpelveld,965,10515,0,16,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?anna.?ter.?muiden(?:[^a-zA-Z]|\b),Sint Anna Termuiden,1177,11012,0,1,0.0
(?:[^a-zA-Z]|\b)(ste?.?|sint).?geertruid(?:[^a-zA-Z]|\b),Sint Geertruid,966,10288,0,0,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?jansteen(?:[^a-zA-Z]|\b),Sint Jansteen,709,10864,0,2,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?kruis(?:[^a-zA-Z]|\b),Sint Kruis,1178,10235,0,5,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?laurens(?:[^a-zA-Z]|\b),Sint Laurens,1179,10106,0,7,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?maarten(?:[^a-zA-Z]|\b),Sint Maarten,445,10740,0,6,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?odili(e|Ã«)nberg(?:[^a-zA-Z]|\b),Sint Odiliënberg,967,10278,0,1,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?pancras(?:[^a-zA-Z]|\b),Sint Pancras,446,10513,0,3,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?philipsland(?:[^a-zA-Z]|\b),Sint Philipsland,712,10394,0,10,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?pieter(?:[^a-zA-Z]|\b),Sint Pieter,1180,10137,0,13,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?annaland(?:[^a-zA-Z]|\b),Sint-Annaland,708,11200,0,5,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?maartensd(ij|y)k(?:[^a-zA-Z]|\b),Sint-Maartensdijk,711,10716,0,3,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?michiels.?gestel(?:[^a-zA-Z]|\b),Sint-Michielsgestel,845,10496,0,5,0.0
(?:[^a-zA-Z]|\b)(st.?|sint).?oedenrode(?:[^a-zA-Z]|\b),Sint-Oedenrode,846,10399,0,33,0.0
(?:[^a-zA-Z]|\b)sittard(?:[^a-zA-Z]|\b),Sittard,968,11230,0,63,0.0
(?:[^a-zA-Z]|\b)sleen(?:[^a-zA-Z]|\b),Sleen,130,10489,0,24,0.0
(?:[^a-zA-Z]|\b)slenaken(?:[^a-zA-Z]|\b),Slenaken,969,11274,0,1,0.0
(?:[^a-zA-Z]|\b)sliedrecht(?:[^a-zA-Z]|\b),Sliedrecht,610,11331,0,29,0.0
(?:[^a-zA-Z]|\b)slochteren(?:[^a-zA-Z]|\b),Slochteren,40,10747,0,20,0.0
(?:[^a-zA-Z]|\b)sloten(?:[^a-zA-Z]|\b),Sloten (F.),89,10867,0,138,0.0
(?:[^a-zA-Z]|\b)sloten(?:[^a-zA-Z]|\b),Sloten (NH.),1181,10148,0,138,0.0
(?:[^a-zA-Z]|\b)sluipw(ij|y)k(?:[^a-zA-Z]|\b),Sluipwijk,1182,11402,0,5,0.0
(?:[^a-zA-Z]|\b)sluis(?:[^a-zA-Z]|\b),Sluis,713,10895,0,181,0.0
(?:[^a-zA-Z]|\b)smallingerland(?:[^a-zA-Z]|\b),Smallingerland,90,10405,0,10,0.0
(?:[^a-zA-Z]|\b)smilde(?:[^a-zA-Z]|\b),Smilde,131,11033,2,96,0.020833333333333332
(?:[^a-zA-Z]|\b)sneek(?:[^a-zA-Z]|\b),Sneek,91,11421,0,302,0.0
(?:[^a-zA-Z]|\b)snelrewaard(?:[^a-zA-Z]|\b),Snelrewaard,341,10802,0,2,0.0
(?:[^a-zA-Z]|\b)soerendon(k|k.?.?sterksel.?e?n?.?gastel)(?:[^a-zA-Z]|\b),Soerendonk,1183,10047,0,0,0.0
(?:[^a-zA-Z]|\b)soest(?:[^a-zA-Z]|\b),Soest,342,11021,0,46,0.0
(?:[^a-zA-Z]|\b)someren(?:[^a-zA-Z]|\b),Someren,847,10203,0,50,0.0
(?:[^a-zA-Z]|\b)sommelsd(ij|y)k(?:[^a-zA-Z]|\b),Sommelsdijk,1184,11097,0,17,0.0
(?:[^a-zA-Z]|\b)so(n|n.?e?n?.?breugel)(?:[^a-zA-Z]|\b),Son en Breugel,848,10549,0,107,0.0
(?:[^a-zA-Z]|\b)spaarndam(?:[^a-zA-Z]|\b),Spaarndam,1185,10192,0,0,0.0
(?:[^a-zA-Z]|\b)spanbroek(?:[^a-zA-Z]|\b),Spanbroek,1186,10063,0,2,0.0
(?:[^a-zA-Z]|\b)spaubeek(?:[^a-zA-Z]|\b),Spaubeek,970,10552,0,6,0.0
(?:[^a-zA-Z]|\b)sp(ij|y)kenisse(?:[^a-zA-Z]|\b),Spijkenisse,612,10735,0,2,0.0
(?:[^a-zA-Z]|\b)sprang(?:[^a-zA-Z]|\b),Sprang,1187,10659,0,25,0.0
(?:[^a-zA-Z]|\b)stad.?aan.?.?t.?haringvliet(?:[^a-zA-Z]|\b),Stad aan 't Haringvliet,1188,11239,0,0,0.0
(?:[^a-zA-Z]|\b)ommen(?:[^a-zA-Z]|\b),Stad Delden,179,10913,0,96,0.0
(?:[^a-zA-Z]|\b)almelo(?:[^a-zA-Z]|\b),Stad-Almelo,1189,11053,2,246,0.008130081300813009
(?:[^a-zA-Z]|\b)doetin?chem(?:[^a-zA-Z]|\b),Stad-Doetinchem,1190,10603,0,66,0.0
(?:[^a-zA-Z]|\b)hardenberg(?:[^a-zA-Z]|\b),Stad-Hardenberg,1191,11169,0,68,0.0
(?:[^a-zA-Z]|\b)ommen(?:[^a-zA-Z]|\b),Stad-Ommen,1192,10381,0,96,0.0
(?:[^a-zA-Z]|\b)vollenhove(?:[^a-zA-Z]|\b),Stad-Vollenhove,1193,11183,0,34,0.0
(?:[^a-zA-Z]|\b)standdaarbuiten(?:[^a-zA-Z]|\b),Standdaarbuiten,850,11212,0,6,0.0
(?:[^a-zA-Z]|\b)staphorst(?:[^a-zA-Z]|\b),Staphorst,180,11362,0,42,0.0
(?:[^a-zA-Z]|\b)stavenisse(?:[^a-zA-Z]|\b),Stavenisse,714,10619,0,14,0.0
(?:[^a-zA-Z]|\b)stavoren(?:[^a-zA-Z]|\b),Staveren,1257,10240,0,21,0.0
(?:[^a-zA-Z]|\b)stedum(?:[^a-zA-Z]|\b),Stedum,41,10771,0,10,0.0
(?:[^a-zA-Z]|\b)steenberge(n|n.?en.?kruisland)(?:[^a-zA-Z]|\b),Steenbergen en Kruisland,1376,10731,0,96,0.0
(?:[^a-zA-Z]|\b)steenderen(?:[^a-zA-Z]|\b),Steenderen,280,10497,0,20,0.0
